time,Open,High,Low,Close,Volume
2026-05-07 13:20:00+00:00,650.2,650.94,650.14,650.82,1228.26
2026-05-07 13:25:00+00:00,650.82,650.82,649.71,650.02,756.16
2026-05-07 13:30:00+00:00,650.03,650.05,648.64,649.16,1133.54
2026-05-07 13:35:00+00:00,649.17,649.55,648.0,648.1,2246.62
2026-05-07 13:40:00+00:00,648.09,648.56,647.75,647.75,1682.21
2026-05-07 13:45:00+00:00,647.76,648.08,645.65,646.08,4834.42
2026-05-07 13:50:00+00:00,646.07,647.81,645.84,647.51,2517.62
2026-05-07 13:55:00+00:00,647.52,647.95,646.99,647.31,1466.53
2026-05-07 14:00:00+00:00,647.32,647.6,646.18,646.37,1977.95
2026-05-07 14:05:00+00:00,646.37,646.6,645.83,646.49,1284.93
2026-05-07 14:10:00+00:00,646.49,647.38,646.21,647.23,1173.41
2026-05-07 14:15:00+00:00,647.23,647.33,645.4,645.4,2189.54
2026-05-07 14:20:00+00:00,645.4,646.26,645.15,645.91,1609.9
2026-05-07 14:25:00+00:00,645.9,646.37,645.58,645.81,1357.93
2026-05-07 14:30:00+00:00,645.82,645.97,643.25,643.41,8017.78
2026-05-07 14:35:00+00:00,643.41,643.98,641.2,641.66,8422.24
2026-05-07 14:40:00+00:00,641.67,642.54,641.2,642.26,4265.03
2026-05-07 14:45:00+00:00,642.27,643.44,642.1,643.01,7260.75
2026-05-07 14:50:00+00:00,643.02,644.2,643.01,643.67,2595.13
2026-05-07 14:55:00+00:00,643.67,643.97,642.5,642.8,2590.0
2026-05-07 15:00:00+00:00,642.79,643.72,642.42,643.41,2027.3
2026-05-07 15:05:00+00:00,643.41,644.45,642.53,644.45,1753.32
2026-05-07 15:10:00+00:00,644.44,644.45,643.05,643.31,1281.56
2026-05-07 15:15:00+00:00,643.3,644.28,642.57,642.58,3043.55
2026-05-07 15:20:00+00:00,642.58,642.63,640.71,641.05,5785.78
2026-05-07 15:25:00+00:00,641.04,641.64,639.66,641.27,5171.75
2026-05-07 15:30:00+00:00,641.27,643.53,641.05,643.53,2640.99
2026-05-07 15:35:00+00:00,643.52,644.14,643.06,643.33,2420.62
2026-05-07 15:40:00+00:00,643.32,644.53,643.17,643.71,1173.96
2026-05-07 15:45:00+00:00,643.7,644.2,643.5,643.63,856.67
2026-05-07 15:50:00+00:00,643.62,643.93,643.2,643.38,840.2
2026-05-07 15:55:00+00:00,643.38,643.41,642.33,642.87,891.82
